,file_name,x_off_pix,error_pix,y_off_pix
824,V1432_Aql-0825.fit,38.52,0.13406611810224672,-2.49
825,V1432_Aql-0826.fit,38.31,0.1284092417097191,-2.48
826,V1432_Aql-0827.fit,38.25,0.13149371078020727,-2.35
827,V1432_Aql-0828.fit,38.41,0.13190569056947515,-2.37
828,V1432_Aql-0829.fit,38.11,0.13028102798761942,-2.4699999999999998
829,V1432_Aql-0830.fit,38.26,0.13378419710118622,-2.38
830,V1432_Aql-0831.fit,38.22,0.1346096557050801,-2.22
831,V1432_Aql-0832.fit,37.93,0.13458127790891972,-2.36
832,V1432_Aql-0833.fit,37.81,0.13268295562929047,-2.37
833,V1432_Aql-0834.fit,37.72,0.13454261902552275,-2.43
834,V1432_Aql-0835.fit,37.72,0.1304983316061518,-2.58
835,V1432_Aql-0836.fit,37.85,0.13261069108046628,-2.37
836,V1432_Aql-0837.fit,37.88,0.12943502766237286,-1.92
837,V1432_Aql-0838.fit,37.91,0.12742285632824488,-1.68
838,V1432_Aql-0839.fit,37.89,0.13489580247809796,-1.44
839,V1432_Aql-0840.fit,38.13,0.13144381137051447,-1.33
840,V1432_Aql-0841.fit,38.68,0.1349064414563988,-1.29
841,V1432_Aql-0842.fit,38.83,0.13208830481249792,-1.2
842,V1432_Aql-0843.fit,39.3,0.13527213615637126,-1.23
843,V1432_Aql-0844.fit,39.21,0.13039950235771636,-0.94
844,V1432_Aql-0845.fit,39.08,0.13005983623056816,-0.81
845,V1432_Aql-0846.fit,39.09,0.12969366222099069,-0.8200000000000001
846,V1432_Aql-0847.fit,39.06,0.13093732751890388,-0.86
847,V1432_Aql-0848.fit,39.26,0.128334053081166,-0.39
848,V1432_Aql-0849.fit,39.49,0.12896849882767064,-0.15
849,V1432_Aql-0850.fit,39.57,0.1275716136394125,-0.09
850,V1432_Aql-0851.fit,39.75,0.12211808594271982,-0.01
851,V1432_Aql-0852.fit,40.31,0.12814963289726927,0.01
852,V1432_Aql-0853.fit,40.61,0.1216777515683365,0.15
853,V1432_Aql-0854.fit,40.92,0.11639740321923112,0.32
854,V1432_Aql-0855.fit,41.04,0.12291946554930275,0.35
855,V1432_Aql-0856.fit,41.12,0.12502931271588538,0.07
856,V1432_Aql-0857.fit,41.19,0.12600989906478885,-0.12
857,V1432_Aql-0858.fit,41.24,0.12867464660826625,-0.11
858,V1432_Aql-0859.fit,41.11,0.12076665588153243,0.09
859,V1432_Aql-0860.fit,40.97,0.12198987972706903,0.23
860,V1432_Aql-0861.fit,40.87,0.1211775644710149,0.25
861,V1432_Aql-0862.fit,41.09,0.12178521846554544,0.26
862,V1432_Aql-0863.fit,41.11,0.12167026581845887,0.47
863,V1432_Aql-0864.fit,41.39,0.12452807804347014,0.5800000000000001
864,V1432_Aql-0865.fit,41.5,0.11947233074758658,0.46
865,V1432_Aql-0866.fit,41.33,0.11778997692439686,0.45
866,V1432_Aql-0867.fit,41.51,0.11940088405385335,0.6
867,V1432_Aql-0868.fit,41.67,0.12214708780703423,0.6699999999999999
868,V1432_Aql-0869.fit,41.63,0.12252452367420288,0.77
869,V1432_Aql-0870.fit,41.52,0.12039857520094299,0.77
870,V1432_Aql-0871.fit,41.62,0.12121175179600215,0.77
871,V1432_Aql-0872.fit,41.58,0.12139496103186051,0.65
872,V1432_Aql-0873.fit,41.53,0.12133904461346402,0.81
873,V1432_Aql-0874.fit,41.66,0.1209580185031895,0.87
874,V1432_Aql-0875.fit,41.55,0.12147792176191732,0.98
875,V1432_Aql-0876.fit,41.48,0.12241225018965937,0.94
876,V1432_Aql-0877.fit,41.29,0.12095164133255892,0.87
877,V1432_Aql-0878.fit,41.4,0.12026730843979265,0.96
878,V1432_Aql-0879.fit,41.08,0.11491762816643669,1.09
879,V1432_Aql-0880.fit,41.0,0.11415649779554765,0.94
880,V1432_Aql-0881.fit,40.78,0.11921029460710031,0.76
881,V1432_Aql-0882.fit,41.02,0.11553717261186544,0.6699999999999999
882,V1432_Aql-0883.fit,41.25,0.1191467743465348,0.56
883,V1432_Aql-0884.fit,41.17,0.11591655413529207,0.64
884,V1432_Aql-0885.fit,40.97,0.11715676009220731,0.63
885,V1432_Aql-0886.fit,40.76,0.11645439052858367,0.71
886,V1432_Aql-0887.fit,40.65,0.11760657691719313,0.47
887,V1432_Aql-0888.fit,40.54,0.11867920844549955,0.52
888,V1432_Aql-0889.fit,40.6,0.11817402918473313,0.55
889,V1432_Aql-0890.fit,40.42,0.11501463562306667,0.5700000000000001
890,V1432_Aql-0891.fit,40.16,0.11276092821390277,0.52
891,V1432_Aql-0892.fit,40.14,0.11200302677842143,0.45
892,V1432_Aql-0893.fit,40.06,0.11111388795097138,0.5900000000000001
893,V1432_Aql-0894.fit,39.98,0.10810463681809497,0.45
894,V1432_Aql-0895.fit,39.92,0.10875184517570351,0.54
895,V1432_Aql-0896.fit,39.73,0.10570014575661106,0.32
896,V1432_Aql-0897.fit,39.64,0.10545931815256306,0.25
897,V1432_Aql-0898.fit,39.71,0.10539946802883174,0.22
898,V1432_Aql-0899.fit,39.68,0.10652241635311667,0.34
899,V1432_Aql-0900.fit,39.75,0.10468244081709759,0.21
900,V1432_Aql-0901.fit,39.72,0.10762845891825633,0.5
901,V1432_Aql-0902.fit,40.02,0.10877510678588549,0.5800000000000001
902,V1432_Aql-0903.fit,40.15,0.11114136873560397,0.75
903,V1432_Aql-0904.fit,40.1,0.10964405979140829,0.5900000000000001
904,V1432_Aql-0905.fit,40.16,0.10835239641137294,0.98
905,V1432_Aql-0906.fit,40.3,0.11262280442589877,1.01
906,V1432_Aql-0907.fit,40.25,0.10640240335932057,1.01
907,V1432_Aql-0908.fit,40.37,0.11056982035096918,0.6699999999999999
908,V1432_Aql-0909.fit,40.33,0.11150917887768612,0.72
909,V1432_Aql-0910.fit,40.4,0.10722962174182403,0.99
910,V1432_Aql-0911.fit,40.23,0.10921984620010601,0.79
911,V1432_Aql-0912.fit,40.33,0.10870587050092033,1.03
912,V1432_Aql-0913.fit,40.5,0.10599072242747708,1.27
913,V1432_Aql-0914.fit,40.41,0.10463577273943779,1.01
914,V1432_Aql-0915.fit,40.08,0.10371870985690361,0.71
915,V1432_Aql-0916.fit,39.87,0.10392659015941404,0.55
916,V1432_Aql-0917.fit,39.99,0.10328764556563817,0.26
917,V1432_Aql-0918.fit,40.28,0.11050866184595416,0.44
918,V1432_Aql-0919.fit,40.37,0.11120490692559323,0.32
919,V1432_Aql-0920.fit,40.37,0.10952833169526101,0.38
920,V1432_Aql-0921.fit,40.32,0.11194574122862473,0.29
921,V1432_Aql-0922.fit,40.33,0.10849421974091156,0.44
922,V1432_Aql-0923.fit,40.39,0.11207362564540913,0.6699999999999999
923,V1432_Aql-0924.fit,40.6,0.11302986645383657,0.6
924,V1432_Aql-0925.fit,40.82,0.11149049399744337,0.5800000000000001
925,V1432_Aql-0926.fit,40.79,0.10703332225692534,0.45
926,V1432_Aql-0927.fit,41.06,0.11418256957823507,0.44
927,V1432_Aql-0928.fit,41.38,0.11852664156763194,0.6799999999999999
928,V1432_Aql-0929.fit,41.44,0.11884746251723466,0.54
929,V1432_Aql-0930.fit,41.22,0.12060067471567805,0.63
930,V1432_Aql-0931.fit,41.19,0.12008065312428057,0.6699999999999999
931,V1432_Aql-0932.fit,40.84,0.11462793206930076,0.3
932,V1432_Aql-0933.fit,40.96,0.11251172461077075,0.02
933,V1432_Aql-0934.fit,40.65,0.11585121104930698,0.31
934,V1432_Aql-0935.fit,40.58,0.12250487800905834,-0.12
935,V1432_Aql-0936.fit,40.67,0.11989295654408805,-0.09
936,V1432_Aql-0937.fit,40.6,0.12230299468193655,-0.08
937,V1432_Aql-0938.fit,40.65,0.11682451434223141,0.01
938,V1432_Aql-0939.fit,40.9,0.11120140290191044,-0.01
939,V1432_Aql-0940.fit,41.09,0.11234262350695112,0.09
940,V1432_Aql-0941.fit,41.24,0.11501610734623706,0.16
941,V1432_Aql-0942.fit,41.34,0.11932433453644757,0.39
942,V1432_Aql-0943.fit,41.18,0.11467523773198217,0.23
943,V1432_Aql-0944.fit,41.35,0.11892783666118431,0.02
944,V1432_Aql-0945.fit,41.67,0.11872130192099473,0.21
945,V1432_Aql-0946.fit,41.59,0.11895648313602981,0.26
946,V1432_Aql-0947.fit,41.53,0.12007016299194555,0.25
947,V1432_Aql-0948.fit,41.75,0.11311223033181683,0.27
948,V1432_Aql-0949.fit,41.86,0.11424776790009762,0.4
949,V1432_Aql-0950.fit,41.81,0.11586259665107371,0.31
950,V1432_Aql-0951.fit,41.83,0.11834536886411914,0.29
951,V1432_Aql-0952.fit,41.67,0.12108605974779672,0.01
952,V1432_Aql-0953.fit,41.65,0.1192619423145608,0.21
953,V1432_Aql-0954.fit,41.73,0.11851698005924703,0.11
954,V1432_Aql-0955.fit,41.71,0.12085870717783613,-0.01
955,V1432_Aql-0956.fit,41.74,0.1191589196597134,0.04
956,V1432_Aql-0957.fit,41.8,0.12141075412839109,0.16
957,V1432_Aql-0958.fit,41.8,0.12135815642706706,0.02
958,V1432_Aql-0959.fit,41.98,0.11975287477363712,-0.04
959,V1432_Aql-0960.fit,42.23,0.12707557907614372,-0.2
960,V1432_Aql-0961.fit,42.27,0.1280457867201047,-0.24
961,V1432_Aql-0962.fit,42.5,0.12758705403233006,0.0
962,V1432_Aql-0963.fit,42.67,0.121730104734693,0.04
963,V1432_Aql-0964.fit,42.87,0.11993243922788556,0.15
964,V1432_Aql-0965.fit,42.92,0.12225777218380633,0.27
965,V1432_Aql-0966.fit,42.87,0.1204336986532543,0.33
966,V1432_Aql-0967.fit,43.07,0.12597575309905204,0.01
967,V1432_Aql-0968.fit,43.02,0.12004791499851404,0.09
968,V1432_Aql-0969.fit,42.93,0.12310822572725565,0.17
969,V1432_Aql-0970.fit,43.12,0.12448437085854766,0.16
970,V1432_Aql-0971.fit,42.94,0.1222944423657054,0.31
971,V1432_Aql-0972.fit,42.95,0.12232794553984515,0.17
972,V1432_Aql-0973.fit,43.15,0.12307620243646654,0.01
973,V1432_Aql-0974.fit,43.12,0.12492635924772129,-0.17
974,V1432_Aql-0975.fit,43.13,0.12734039916410628,-0.16
975,V1432_Aql-0976.fit,43.04,0.13102036675776044,-0.24
976,V1432_Aql-0977.fit,43.03,0.12823541771181415,-0.38
977,V1432_Aql-0978.fit,43.04,0.12639241584520042,-0.46
978,V1432_Aql-0979.fit,43.06,0.12282656885247609,-0.51
979,V1432_Aql-0980.fit,43.08,0.12451307994442151,-0.6599999999999999
980,V1432_Aql-0981.fit,43.1,0.1245413809609032,-0.6799999999999999
981,V1432_Aql-0982.fit,43.13,0.12471120718998512,-0.77
982,V1432_Aql-0983.fit,43.18,0.1258385206099339,-0.81
983,V1432_Aql-0984.fit,43.24,0.12425557359336731,-0.73
984,V1432_Aql-0985.fit,43.31,0.12506187960082402,-0.6699999999999999
985,V1432_Aql-0986.fit,43.37,0.12604821205189728,-0.85
986,V1432_Aql-0987.fit,43.25,0.12811594947271668,-1.0
987,V1432_Aql-0988.fit,43.29,0.12209610916594936,-0.7
988,V1432_Aql-0989.fit,43.37,0.12224400493470755,-0.73
989,V1432_Aql-0990.fit,43.42,0.12190511694925524,-0.77
990,V1432_Aql-0991.fit,43.58,0.12317325598847287,-0.83
991,V1432_Aql-0992.fit,43.8,0.11674701297887591,-0.87
992,V1432_Aql-0993.fit,43.78,0.12228638067948205,-0.6
993,V1432_Aql-0994.fit,43.94,0.11719242418713419,-0.45
994,V1432_Aql-0995.fit,44.2,0.12085047615154998,-0.28
995,V1432_Aql-0996.fit,44.22,0.1203767844666739,-0.41
996,V1432_Aql-0997.fit,44.31,0.117877278140864,-0.52
997,V1432_Aql-0998.fit,44.13,0.11504037643998496,-0.53
998,V1432_Aql-0999.fit,44.05,0.11464263329266633,-0.6599999999999999
999,V1432_Aql-1000.fit,44.42,0.12092291049027012,-0.92
1000,V1432_Aql-1001.fit,44.28,0.12161238184491777,-0.65
1001,V1432_Aql-1002.fit,44.22,0.1197577682421456,-0.7
1002,V1432_Aql-1003.fit,44.17,0.12303963976630164,-0.89
1003,V1432_Aql-1004.fit,43.97,0.11900344897752382,-1.1
1004,V1432_Aql-1005.fit,43.89,0.12527667033218837,-1.4
1005,V1432_Aql-1006.fit,43.9,0.12508094708464268,-1.3900000000000001
1006,V1432_Aql-1007.fit,44.02,0.12612544787109362,-1.41
1007,V1432_Aql-1008.fit,44.15,0.1214697575499753,-1.54
1008,V1432_Aql-1009.fit,44.38,0.12192251206626023,-1.75
1009,V1432_Aql-1010.fit,44.64,0.12014175717338635,-1.75
1010,V1432_Aql-1011.fit,44.72,0.12323722357661866,-1.51
1011,V1432_Aql-1012.fit,44.73,0.11872582211756749,-1.65
1012,V1432_Aql-1013.fit,44.81,0.12101637123906017,-1.52
1013,V1432_Aql-1014.fit,44.84,0.12051603482195175,-1.51
1014,V1432_Aql-1015.fit,45.13,0.12104478080134108,-1.63
1015,V1432_Aql-1016.fit,45.16,0.12229867472774744,-1.56
1016,V1432_Aql-1017.fit,45.33,0.12255027020618059,-1.52
1017,V1432_Aql-1018.fit,45.56,0.12154835640923561,-1.68
1018,V1432_Aql-1019.fit,45.55,0.12400610257541299,-1.34
1019,V1432_Aql-1020.fit,45.55,0.12365155780419658,-1.66
1020,V1432_Aql-1021.fit,45.61,0.12281991125509299,-1.62
1021,V1432_Aql-1022.fit,45.69,0.11764076636390797,-1.79
1022,V1432_Aql-1023.fit,45.85,0.11767801588962098,-1.93
1023,V1432_Aql-1024.fit,45.89,0.11717384791427284,-1.9
1024,V1432_Aql-1025.fit,45.84,0.1179688661731536,-1.77
1025,V1432_Aql-1026.fit,45.87,0.1174016055438105,-1.81
1026,V1432_Aql-1027.fit,46.27,0.12536236174923526,-1.59
1027,V1432_Aql-1028.fit,46.4,0.12418587975179264,-1.62
1028,V1432_Aql-1029.fit,46.44,0.1263585181165094,-1.55
1029,V1432_Aql-1030.fit,46.47,0.12660706297601837,-1.45
1030,V1432_Aql-1031.fit,46.54,0.12590586411031696,-1.77
1031,V1432_Aql-1032.fit,46.56,0.12760441084459634,-1.7
1032,V1432_Aql-1033.fit,46.57,0.1277093333529869,-1.58
1033,V1432_Aql-1034.fit,46.73,0.12324542340317236,-1.66
1034,V1432_Aql-1035.fit,46.82,0.12326399203251136,-1.53
1035,V1432_Aql-1036.fit,47.2,0.12986705875626586,-1.32
1036,V1432_Aql-1037.fit,47.3,0.12839808747948092,-1.28
1037,V1432_Aql-1038.fit,47.31,0.12857822494044133,-1.28
1038,V1432_Aql-1039.fit,47.42,0.13017260407294545,-1.16
1039,V1432_Aql-1040.fit,47.34,0.1301753176038583,-1.35
1040,V1432_Aql-1041.fit,47.32,0.1270329571232934,-1.6
1041,V1432_Aql-1042.fit,47.36,0.12832046992935373,-1.69
1042,V1432_Aql-1043.fit,47.22,0.1290197423333558,-1.67
1043,V1432_Aql-1044.fit,47.29,0.12725563274788262,-1.56
1044,V1432_Aql-1045.fit,47.01,0.1276687922145727,-1.73
1045,V1432_Aql-1046.fit,47.06,0.13198766195340192,-1.85
1046,V1432_Aql-1047.fit,47.04,0.13257653564789681,-1.94
1047,V1432_Aql-1048.fit,47.07,0.12830508639195404,-1.95
1048,V1432_Aql-1049.fit,47.13,0.1305668734918422,-1.83
1049,V1432_Aql-1050.fit,47.14,0.13258189930697276,-1.97
1050,V1432_Aql-1051.fit,47.31,0.12848431808608676,-1.89
1051,V1432_Aql-1052.fit,47.18,0.13488988613599512,-2.04
1052,V1432_Aql-1053.fit,47.34,0.13478792613136045,-2.19
1053,V1432_Aql-1054.fit,47.53,0.13236319762901555,-2.21
1054,V1432_Aql-1055.fit,47.77,0.13140559400391602,-2.23
1055,V1432_Aql-1056.fit,47.77,0.13663662635184795,-2.31
1056,V1432_Aql-1057.fit,47.76,0.13430539903783353,-2.26
1057,V1432_Aql-1058.fit,47.82,0.13189669225767903,-2.33
1058,V1432_Aql-1059.fit,47.86,0.13278514432865335,-2.42
1059,V1432_Aql-1060.fit,47.87,0.1317611643934308,-2.55
1060,V1432_Aql-1061.fit,48.04,0.1286364511601538,-2.65
1061,V1432_Aql-1062.fit,48.34,0.13107008182092594,-2.61
1062,V1432_Aql-1063.fit,48.44,0.13089682823632634,-2.59
1063,V1432_Aql-1064.fit,48.53,0.1351917948668979,-2.38
1064,V1432_Aql-1065.fit,48.73,0.13199011242943662,-2.31
1065,V1432_Aql-1066.fit,48.66,0.1350812175349144,-2.27
1066,V1432_Aql-1067.fit,48.76,0.13221759739867822,-2.18
1067,V1432_Aql-1068.fit,48.94,0.13585235667581902,-2.22
1068,V1432_Aql-1069.fit,49.22,0.13688765515323978,-2.19
1069,V1432_Aql-1070.fit,49.45,0.13381988535792297,-2.01
1070,V1432_Aql-1071.fit,49.62,0.1321974253292151,-2.01
1071,V1432_Aql-1072.fit,49.6,0.13125982259487756,-2.1
1072,V1432_Aql-1073.fit,49.51,0.13488434950696895,-2.29
1073,V1432_Aql-1074.fit,49.5,0.13411136423394365,-2.37
1074,V1432_Aql-1075.fit,49.42,0.13247421703424714,-2.54
1075,V1432_Aql-1076.fit,49.34,0.13044969747070034,-2.61
1076,V1432_Aql-1077.fit,49.6,0.1347838225475015,-2.5300000000000002
1077,V1432_Aql-1078.fit,49.57,0.13444229822893924,-2.44
1078,V1432_Aql-1079.fit,49.63,0.13506105052651174,-2.41
1079,V1432_Aql-1080.fit,49.7,0.13090820060027003,-2.69
1080,V1432_Aql-1081.fit,49.79,0.13045293782322437,-2.5300000000000002
1081,V1432_Aql-1082.fit,49.8,0.13090029478301804,-2.51
1082,V1432_Aql-1083.fit,49.96,0.12887090930949527,-2.69
1083,V1432_Aql-1084.fit,50.23,0.13074259305491956,-2.62
1084,V1432_Aql-1085.fit,50.29,0.1339198293099017,-2.38
1085,V1432_Aql-1086.fit,50.62,0.1335386777242923,-2.2
1086,V1432_Aql-1087.fit,50.8,0.12851766138886436,-2.48
1087,V1432_Aql-1088.fit,50.91,0.13158219371015129,-2.5300000000000002
1088,V1432_Aql-1089.fit,50.92,0.1280262062257758,-2.64
1089,V1432_Aql-1090.fit,51.0,0.13718957750897598,-2.88
1090,V1432_Aql-1091.fit,50.96,0.1308881987343117,-2.85
1091,V1432_Aql-1092.fit,51.01,0.13438904957218542,-2.9
1092,V1432_Aql-1093.fit,50.94,0.13440070502648882,-2.96
1093,V1432_Aql-1094.fit,50.84,0.13775633384810812,-3.01
1094,V1432_Aql-1095.fit,50.75,0.1335767989091903,-3.13
1095,V1432_Aql-1096.fit,50.77,0.13313939381603998,-3.17
1096,V1432_Aql-1097.fit,50.83,0.13162462747465384,-3.4
1097,V1432_Aql-1098.fit,50.72,0.13467192698390923,-3.26
1098,V1432_Aql-1099.fit,50.72,0.13413943940816309,-3.21
1099,V1432_Aql-1100.fit,50.84,0.134310452547432,-3.39
1100,V1432_Aql-1101.fit,51.2,0.1346545732550742,-3.38
1101,V1432_Aql-1102.fit,51.23,0.13287710403565786,-3.59
1102,V1432_Aql-1103.fit,51.31,0.13520215492747142,-3.45
1103,V1432_Aql-1104.fit,51.26,0.1349649077620307,-3.39
1104,V1432_Aql-1105.fit,50.86,0.13219977917079376,-3.71
1105,V1432_Aql-1106.fit,50.51,0.13264732271012833,-3.99
1106,V1432_Aql-1107.fit,50.3,0.1321344391011828,-4.18
1107,V1432_Aql-1108.fit,49.86,0.13000361154063678,-4.56
1108,V1432_Aql-1109.fit,49.68,0.13134237640990634,-4.53
1109,V1432_Aql-1110.fit,49.44,0.13602512876489456,-4.43
1110,V1432_Aql-1111.fit,49.25,0.13809354610180413,-4.53
1111,V1432_Aql-1112.fit,48.99,0.13939727702069638,-4.5
1112,V1432_Aql-1113.fit,48.92,0.1374461044044609,-4.57
1113,V1432_Aql-1114.fit,48.75,0.1323019252084054,-4.62
1114,V1432_Aql-1115.fit,48.89,0.1364496267172721,-4.67
1115,V1432_Aql-1116.fit,49.0,0.13713264937838704,-4.57
1116,V1432_Aql-1117.fit,49.01,0.13789227565278844,-4.57
1117,V1432_Aql-1118.fit,49.32,0.14055246297706325,-4.28
1118,V1432_Aql-1119.fit,49.67,0.13798024774702033,-4.05
1119,V1432_Aql-1120.fit,49.92,0.1362939524355512,-3.85
1120,V1432_Aql-1121.fit,49.94,0.13281713074139964,-3.75
1121,V1432_Aql-1122.fit,50.02,0.1370057431981887,-3.57
1122,V1432_Aql-1123.fit,50.3,0.13864315711740752,-3.56
1123,V1432_Aql-1124.fit,50.27,0.1362220229593964,-3.73
1124,V1432_Aql-1125.fit,50.34,0.13645641379338727,-3.61
1125,V1432_Aql-1126.fit,50.39,0.13880732197342704,-3.4699999999999998
1126,V1432_Aql-1127.fit,50.15,0.13746979457949415,-3.51
1127,V1432_Aql-1128.fit,50.15,0.13749209603742657,-3.45
1128,V1432_Aql-1129.fit,49.95,0.13774964152090635,-3.52
1129,V1432_Aql-1130.fit,49.8,0.14212985353182386,-3.51
1130,V1432_Aql-1131.fit,49.47,0.14052310810093924,-3.45
1131,V1432_Aql-1132.fit,49.27,0.13886977742455905,-3.56
1132,V1432_Aql-1133.fit,49.26,0.13747436967014418,-3.57
1133,V1432_Aql-1134.fit,49.17,0.13566825899495613,-3.57
1134,V1432_Aql-1135.fit,49.25,0.13730001431167674,-3.55
1135,V1432_Aql-1136.fit,49.21,0.13742215100703198,-3.36
1136,V1432_Aql-1137.fit,49.14,0.1378846740592441,-3.38
1137,V1432_Aql-1138.fit,49.0,0.14259926907579928,-3.22
1138,V1432_Aql-1139.fit,48.77,0.13705686260218922,-3.04
1139,V1432_Aql-1140.fit,48.73,0.13489476622177649,-3.03
1140,V1432_Aql-1141.fit,48.84,0.1325180131455344,-2.97
1141,V1432_Aql-1142.fit,48.91,0.13958233602951742,-3.04
1142,V1432_Aql-1143.fit,48.81,0.13318294540826228,-2.95
1143,V1432_Aql-1144.fit,48.74,0.13437242649179487,-2.99
1144,V1432_Aql-1145.fit,48.79,0.1350095806594593,-3.03
1145,V1432_Aql-1146.fit,48.78,0.13115734785716432,-2.89
1146,V1432_Aql-1147.fit,48.78,0.1325072364904837,-2.82
1147,V1432_Aql-1148.fit,48.88,0.13115782355611283,-2.81
1148,V1432_Aql-1149.fit,48.85,0.13558109734033566,-2.73
1149,V1432_Aql-1150.fit,48.81,0.13417265652763352,-2.5
1150,V1432_Aql-1151.fit,48.96,0.14415466577862043,-2.22
1151,V1432_Aql-1152.fit,48.65,0.14184663233786188,-2.13
1152,V1432_Aql-1153.fit,48.57,0.13880425706468588,-2.07
1153,V1432_Aql-1154.fit,48.56,0.14090971571381744,-2.24
1154,V1432_Aql-1155.fit,48.57,0.1420665217902721,-2.11
1155,V1432_Aql-1156.fit,48.7,0.1424042513709901,-2.11
1156,V1432_Aql-1157.fit,48.8,0.14262265634055413,-2.11
1157,V1432_Aql-1158.fit,48.81,0.14597216113559078,-2.21
1158,V1432_Aql-1159.fit,48.72,0.1403412683176624,-2.09
1159,V1432_Aql-1160.fit,48.65,0.14259501785658144,-2.05
1160,V1432_Aql-1161.fit,48.62,0.1423791755137078,-2.16
1161,V1432_Aql-1162.fit,48.7,0.14279527524449287,-2.23
1162,V1432_Aql-1163.fit,48.59,0.14194343879677254,-2.11
1163,V1432_Aql-1164.fit,48.49,0.13830978694740756,-2.2800000000000002
1164,V1432_Aql-1165.fit,48.37,0.1403713908016837,-2.35
1165,V1432_Aql-1166.fit,48.32,0.1413954705760244,-2.37
1166,V1432_Aql-1167.fit,48.42,0.13919164336209885,-2.51
1167,V1432_Aql-1168.fit,48.28,0.14139991426352103,-2.35
1168,V1432_Aql-1169.fit,48.01,0.14382483517175926,-2.26
1169,V1432_Aql-1170.fit,47.84,0.13914097905909278,-2.45
1170,V1432_Aql-1171.fit,47.65,0.1367966338353032,-2.58
1171,V1432_Aql-1172.fit,47.53,0.13489835012678303,-2.73
1172,V1432_Aql-1173.fit,47.3,0.13839111483925914,-2.86
1173,V1432_Aql-1174.fit,47.32,0.14075207251404648,-2.88
1174,V1432_Aql-1175.fit,47.33,0.14098624634356202,-2.83
1175,V1432_Aql-1176.fit,47.28,0.14239516897130094,-2.81
1176,V1432_Aql-1177.fit,47.41,0.13768709123663248,-2.89
1177,V1432_Aql-1178.fit,47.51,0.1371115891839084,-2.68
1178,V1432_Aql-1179.fit,47.75,0.13292029039628003,-2.84
1179,V1432_Aql-1180.fit,47.96,0.14290233636648622,-2.9
1180,V1432_Aql-1181.fit,48.07,0.14155601633551848,-3.04
1181,V1432_Aql-1182.fit,48.31,0.13893698759314388,-3.13
1182,V1432_Aql-1183.fit,48.58,0.1382930820891062,-3.1
1183,V1432_Aql-1184.fit,49.11,0.14283855598981157,-3.09
1184,V1432_Aql-1185.fit,49.59,0.13238054760277912,-2.62
1185,V1432_Aql-1186.fit,49.69,0.1356536111685553,-2.3
1186,V1432_Aql-1187.fit,49.39,0.1250876505205097,-2.37
1187,V1432_Aql-1188.fit,49.22,0.12197493053823406,-2.54
1188,V1432_Aql-1189.fit,49.19,0.12628101291788127,-2.68
1189,V1432_Aql-1190.fit,49.2,0.12896334723910538,-2.66
1190,V1432_Aql-1191.fit,49.56,0.13295501042387708,-2.39
1191,V1432_Aql-1192.fit,49.88,0.14251878488869754,-2.29
1192,V1432_Aql-1193.fit,50.18,0.13935766062095264,-2.08
1193,V1432_Aql-1194.fit,50.61,0.13307668555922106,-1.9
1194,V1432_Aql-1195.fit,50.8,0.12983028432681687,-1.8
1195,V1432_Aql-1196.fit,50.82,0.1296397938589095,-1.7
1196,V1432_Aql-1197.fit,50.72,0.13269237008300377,-1.93
1197,V1432_Aql-1198.fit,50.61,0.13295705343455821,-1.99
1198,V1432_Aql-1199.fit,50.58,0.1346502726365551,-2.03
1199,V1432_Aql-1200.fit,50.7,0.13536963149943892,-1.85
1200,V1432_Aql-1201.fit,50.91,0.13211299854464428,-1.69
1201,V1432_Aql-1202.fit,50.93,0.1335400769374,-1.54
1202,V1432_Aql-1203.fit,50.91,0.13472524654442805,-1.41
1203,V1432_Aql-1204.fit,50.84,0.14134189198501004,-1.41
1204,V1432_Aql-1205.fit,50.97,0.13252856657929302,-1.6
1205,V1432_Aql-1206.fit,50.97,0.12961291373612285,-1.7
1206,V1432_Aql-1207.fit,51.1,0.13183086637675104,-1.6
1207,V1432_Aql-1208.fit,51.26,0.13368688768967957,-1.63
1208,V1432_Aql-1209.fit,51.25,0.1326853322875832,-1.6099999999999999
1209,V1432_Aql-1210.fit,51.3,0.13029475038557006,-1.7
1210,V1432_Aql-1211.fit,51.34,0.13148519266750877,-1.68
1211,V1432_Aql-1212.fit,51.42,0.13405047870605652,-1.44
1212,V1432_Aql-1213.fit,51.46,0.13211609758185083,-1.44
1213,V1432_Aql-1214.fit,51.46,0.1317585315180639,-1.56
1214,V1432_Aql-1215.fit,51.29,0.13129449998260737,-1.79
1215,V1432_Aql-1216.fit,51.18,0.13546163558571625,-2.01
1216,V1432_Aql-1217.fit,51.02,0.13617971892951403,-1.93
1217,V1432_Aql-1218.fit,51.22,0.13962905468215325,-2.06
1218,V1432_Aql-1219.fit,51.03,0.1376059017713146,-2.12
1219,V1432_Aql-1220.fit,50.73,0.13403331581606304,-2.07
1220,V1432_Aql-1221.fit,50.72,0.1369527311910057,-2.34
1221,V1432_Aql-1222.fit,50.77,0.130246267657899,-2.58
1222,V1432_Aql-1223.fit,50.9,0.1309587736150328,-2.61
1223,V1432_Aql-1224.fit,50.96,0.1288813044690783,-2.63
1224,V1432_Aql-1225.fit,50.93,0.13146775743508374,-2.61
1225,V1432_Aql-1226.fit,50.77,0.12893637467455374,-2.85
1226,V1432_Aql-1227.fit,50.52,0.1317566419987876,-2.88
1227,V1432_Aql-1228.fit,50.09,0.13916537795143005,-3.07
